pedido_id,cliente_id,data_pedido,hora_pedido,status,forma_pagamento,frete,desconto_pct,data_entrega,canal_venda,subtotal_produtos,desconto_valor,valor_total
256,418,2026-04-24,14:46:07,concluído,cartão crédito,15.31,5,2026-05-04,app,759.3600000000001,37.97,736.7
257,486,2026-05-23,09:44:23,concluído,pix,28.58,15,2026-05-24,site,8267.789999999999,1240.17,7056.2
258,472,2024-09-19,18:23:33,concluído,pix,30.51,5,2024-09-25,site,1044.8,52.24,1023.07
259,73,2024-06-23,20:30:57,cancelado,cartão crédito,3.88,0,,marketplace,4809.17,0.0,4813.05
260,494,2025-09-14,10:11:54,concluído,cartão crédito,35.38,5,2025-09-29,marketplace,973.76,48.69,960.45
261,108,2024-09-07,08:43:05,concluído,cartão crédito,3.38,0,2024-09-12,site,112.12,0.0,115.5
262,25,2026-04-09,21:13:50,enviado,cartão crédito,36.56,20,,loja física,5702.04,1140.41,4598.19
263,180,2025-07-21,01:26:45,concluído,cartão débito,5.06,0,2025-07-28,app,2795.65,0.0,2800.71
264,410,2025-01-06,23:27:01,concluído,pix,14.72,0,2025-01-08,site,4542.65,0.0,4557.37
265,455,2025-11-29,01:02:07,concluído,cartão crédito,36.53,5,2025-12-02,site,509.15,25.46,520.22
266,458,2026-01-08,13:39:00,concluído,cartão débito,1.55,15,2026-01-18,app,946.72,142.01,806.26
267,223,2026-02-26,23:27:50,enviado,cartão crédito,5.05,0,,app,718.2,0.0,723.25
268,370,2024-12-13,22:52:31,concluído,boleto,26.95,5,2024-12-22,marketplace,804.66,40.23,791.38
269,202,2025-03-17,01:49:44,concluído,cartão débito,41.91,0,2025-03-18,marketplace,56.79,0.0,98.7
270,151,2025-05-20,22:09:41,concluído,pix,31.19,0,2025-05-22,site,669.24,0.0,700.43
271,327,2025-09-27,04:42:32,concluído,cartão crédito,4.09,10,2025-09-30,marketplace,1677.39,167.74,1513.74
272,242,2025-11-18,21:12:41,enviado,cartão débito,32.99,0,,loja física,9704.19,0.0,9737.18
273,196,2025-10-28,16:08:19,concluído,cartão crédito,22.24,0,2025-11-12,loja física,408.52,0.0,430.76
274,138,2026-04-10,13:02:04,concluído,cartão débito,7.54,5,2026-04-24,site,288.0,14.4,281.14
275,414,2025-06-08,00:09:26,concluído,cartão débito,48.44,5,2025-06-14,site,783.6,39.18,792.86
276,420,2025-07-08,20:29:26,processando,cartão débito,48.18,5,,loja física,734.2,36.71,745.67
277,244,2025-04-20,19:02:09,concluído,cartão crédito,19.7,15,2025-04-24,site,478.57,71.79,426.48
278,265,2025-10-29,17:20:51,concluído,pix,33.81,5,2025-11-13,site,293.68,14.68,312.81
279,230,2024-10-27,21:09:33,cancelado,cartão crédito,49.12,20,,app,179.68,35.94,192.86
280,41,2024-06-06,08:07:43,concluído,boleto,21.73,20,2024-06-13,app,413.4,82.68,352.45
281,133,2025-10-12,12:20:44,processando,cartão crédito,36.28,10,,site,65.78,6.58,95.48
282,283,2026-02-25,02:06:54,concluído,cartão crédito,13.78,0,2026-03-04,site,24295.379999999997,0.0,24309.16
283,320,2025-02-09,03:44:06,enviado,cartão débito,39.01,0,,app,5382.54,0.0,5421.55
284,299,2024-06-16,19:48:33,concluído,pix,46.89,15,2024-06-26,site,2627.31,394.1,2280.1
285,445,2025-10-09,04:15:47,enviado,cartão débito,17.16,0,,loja física,184.74,0.0,201.9
286,293,2025-03-10,16:31:02,enviado,cartão débito,1.87,0,,app,454.12,0.0,455.99
287,349,2026-04-13,07:47:49,enviado,pix,1.94,15,,marketplace,522.24,78.34,445.84
288,26,2024-07-09,10:43:10,enviado,pix,45.95,15,,site,2140.34,321.05,1865.24
289,156,2026-02-21,03:46:00,concluído,cartão crédito,42.06,15,2026-03-06,site,4516.32,677.45,3880.93
290,117,2025-12-27,10:20:49,cancelado,cartão crédito,48.61,0,,marketplace,3819.9399999999996,0.0,3868.55
291,310,2025-02-11,18:01:39,concluído,cartão débito,9.38,0,2025-02-18,loja física,1903.34,0.0,1912.72
292,389,2025-11-12,11:19:06,enviado,cartão débito,18.66,0,,app,685.8,0.0,704.46
293,260,2025-05-15,00:15:54,concluído,cartão crédito,38.95,5,2025-05-27,site,909.5,45.48,902.97
294,427,2024-12-02,07:38:48,concluído,cartão crédito,2.88,0,2024-12-17,site,2394.0299999999997,0.0,2396.91
295,361,2025-09-18,04:40:49,processando,cartão crédito,18.38,0,,loja física,5169.41,0.0,5187.79
296,64,2025-06-15,06:12:23,enviado,pix,12.07,0,,loja física,1707.7400000000002,0.0,1719.81
297,243,2025-04-10,17:25:04,concluído,cartão débito,17.45,0,2025-04-24,marketplace,138.67,0.0,156.12
298,353,2025-12-30,01:34:16,enviado,cartão crédito,1.37,0,,app,954.78,0.0,956.15
299,332,2025-09-22,17:20:49,processando,cartão crédito,10.32,5,,site,1172.54,58.63,1124.23
300,496,2026-02-10,14:17:32,processando,pix,0.44,15,,app,1811.54,271.73,1540.25
301,5,2024-08-06,02:37:49,enviado,cartão crédito,30.36,15,,marketplace,10943.140000000001,1641.47,9332.03
302,437,2025-03-01,11:12:49,concluído,cartão crédito,12.57,0,2025-03-08,loja física,2711.24,0.0,2723.81
303,262,2025-05-02,06:44:08,concluído,boleto,48.23,10,2025-05-03,marketplace,734.25,73.42,709.06
304,247,2026-06-03,07:36:23,concluído,cartão crédito,49.32,5,2026-06-05,marketplace,4408.79,220.44,4237.67
305,488,2026-05-28,09:54:30,concluído,pix,14.91,0,2026-06-09,app,1395.04,0.0,1409.95
306,413,2026-05-27,21:59:50,processando,pix,40.42,0,,marketplace,1667.1,0.0,1707.52
307,370,2025-06-08,17:21:13,enviado,cartão crédito,24.82,0,,loja física,7533.72,0.0,7558.54
308,19,2025-10-28,06:07:35,concluído,cartão débito,49.64,10,2025-11-09,marketplace,7011.7,701.17,6360.17
309,114,2026-03-31,15:18:00,enviado,pix,31.85,0,,marketplace,7931.44,0.0,7963.29
310,88,2025-11-29,05:25:05,concluído,pix,43.74,0,2025-12-13,site,12938.92,0.0,12982.66
311,133,2026-05-08,00:00:02,concluído,pix,27.9,15,2026-05-20,marketplace,929.4,139.41,817.89
312,114,2024-08-20,22:25:42,enviado,cartão crédito,37.14,0,,marketplace,2288.76,0.0,2325.9
313,151,2025-12-26,05:43:38,concluído,cartão débito,5.88,0,2026-01-05,site,2674.05,0.0,2679.93
314,257,2025-03-29,20:04:52,concluído,cartão crédito,33.97,5,2025-04-02,loja física,1676.38,83.82,1626.53
315,78,2025-01-18,03:48:03,concluído,cartão crédito,9.99,0,2025-02-01,loja física,1259.43,0.0,1269.42
316,367,2025-09-18,12:20:17,concluído,cartão crédito,4.03,0,2025-10-02,app,562.55,0.0,566.58
317,3,2024-11-02,10:17:45,concluído,cartão débito,10.45,10,2024-11-03,app,13215.74,1321.57,11904.62
318,400,2025-12-08,21:21:30,concluído,cartão crédito,30.66,5,2025-12-21,loja física,4070.87,203.54,3897.99
319,197,2024-09-23,02:31:14,concluído,cartão crédito,26.64,10,2024-10-01,site,478.16,47.82,456.98
320,388,2026-04-10,13:08:23,processando,pix,9.51,5,,app,1310.12,65.51,1254.12
321,177,2025-07-12,20:18:54,concluído,cartão crédito,5.13,5,2025-07-27,marketplace,963.08,48.15,920.06
322,24,2026-04-15,11:59:01,concluído,cartão crédito,14.51,10,2026-04-29,marketplace,554.68,55.47,513.72
323,69,2025-08-22,02:38:57,concluído,cartão crédito,44.98,0,2025-09-02,app,724.24,0.0,769.22
324,471,2026-02-03,12:41:06,concluído,pix,0.95,0,2026-02-18,app,509.28999999999996,0.0,510.24
325,302,2026-03-31,09:45:22,concluído,cartão débito,6.15,10,2026-04-01,site,240.77,24.08,222.84
326,131,2025-12-12,13:24:49,concluído,pix,31.09,5,2025-12-23,site,440.55,22.03,449.61
327,335,2025-06-30,20:54:23,enviado,pix,2.41,0,,loja física,1212.49,0.0,1214.9
328,130,2024-06-28,13:34:54,concluído,cartão débito,7.64,5,2024-07-07,site,18.97,0.95,25.66
329,52,2024-09-11,05:18:23,concluído,pix,13.47,5,2024-09-22,app,937.71,46.89,904.29
330,54,2025-06-25,15:47:37,concluído,cartão débito,30.82,0,2025-07-10,site,5633.04,0.0,5663.86
331,103,2026-02-12,19:36:49,concluído,pix,41.49,20,2026-02-22,marketplace,1740.7900000000002,348.16,1434.12
332,152,2024-08-10,13:16:16,enviado,cartão crédito,27.35,15,,loja física,2389.26,358.39,2058.22
333,7,2025-01-23,23:20:15,concluído,pix,45.25,10,2025-01-24,loja física,955.6,95.56,905.29
334,400,2026-03-12,10:00:11,concluído,cartão débito,36.11,0,2026-03-14,marketplace,1569.5700000000002,0.0,1605.68
335,234,2025-11-08,16:35:09,enviado,boleto,14.77,0,,site,226.35,0.0,241.12
336,448,2025-08-04,03:10:37,processando,cartão crédito,14.5,10,,marketplace,852.0300000000001,85.2,781.33
337,49,2026-04-14,08:59:12,concluído,pix,44.43,0,2026-04-16,app,1740.36,0.0,1784.79
338,88,2025-06-01,11:38:15,enviado,cartão crédito,44.64,20,,marketplace,26785.07,5357.01,21472.7
339,48,2024-10-12,10:31:48,processando,cartão crédito,17.1,0,,loja física,38.16,0.0,55.26
340,140,2026-05-01,04:03:54,cancelado,pix,34.43,0,,loja física,313.65,0.0,348.08
341,409,2025-05-16,13:11:06,enviado,cartão crédito,6.61,10,,app,184.74,18.47,172.88
342,303,2024-09-01,18:12:15,concluído,cartão débito,28.39,0,2024-09-16,loja física,440.52,0.0,468.91
343,314,2025-06-13,10:04:16,enviado,cartão crédito,34.15,10,,app,5698.3099999999995,569.83,5162.63
344,58,2025-10-31,14:20:32,concluído,pix,21.99,0,2025-11-08,marketplace,350.68,0.0,372.67
345,348,2025-07-28,20:34:42,concluído,cartão débito,37.11,10,2025-08-11,app,566.4,56.64,546.87
346,343,2024-12-08,00:31:46,cancelado,pix,25.9,5,,site,2073.54,103.68,1995.76
347,128,2024-12-09,22:16:57,concluído,cartão débito,33.12,5,2024-12-21,app,240.77,12.04,261.85
348,286,2024-11-15,07:04:08,processando,pix,30.58,0,,app,309.44,0.0,340.02
349,437,2024-10-14,06:53:58,concluído,cartão débito,8.25,10,2024-10-22,marketplace,1176.74,117.67,1067.32
350,26,2026-01-09,23:26:33,concluído,cartão débito,27.47,0,2026-01-14,app,408.52,0.0,435.99
351,411,2025-10-29,08:20:17,concluído,cartão débito,4.39,0,2025-11-06,marketplace,1233.51,0.0,1237.9
352,382,2025-11-29,13:02:51,concluído,pix,5.12,0,2025-12-07,site,1206.53,0.0,1211.65
353,406,2024-08-12,08:55:40,processando,cartão débito,30.89,0,,app,1718.52,0.0,1749.41
354,234,2024-08-24,19:53:43,enviado,boleto,18.13,0,,app,875.77,0.0,893.9
355,170,2025-05-07,16:47:55,processando,cartão débito,30.93,0,,marketplace,139.98,0.0,170.91
356,59,2025-12-11,20:37:39,enviado,cartão crédito,32.88,0,,marketplace,1686.26,0.0,1719.14
357,494,2024-06-26,14:31:53,processando,pix,27.33,0,,site,797.58,0.0,824.91
358,253,2024-10-06,08:48:00,concluído,cartão crédito,35.77,10,2024-10-09,site,2250.31,225.03,2061.05
359,97,2026-05-26,11:40:40,concluído,cartão crédito,42.52,0,2026-05-30,app,526.02,0.0,568.54
360,56,2026-05-26,11:00:17,enviado,pix,2.32,5,,site,145.99,7.3,141.01
361,231,2025-02-12,12:12:50,enviado,cartão débito,29.41,5,,loja física,1488.19,74.41,1443.19
362,25,2026-05-06,00:23:09,concluído,cartão débito,21.6,5,2026-05-18,app,5633.04,281.65,5372.99
363,89,2025-03-28,18:33:58,enviado,pix,6.41,0,,marketplace,1028.52,0.0,1034.93
364,215,2026-01-20,02:49:47,concluído,boleto,45.7,10,2026-01-27,marketplace,3147.9700000000003,314.8,2878.87
365,497,2025-01-07,16:02:49,concluído,cartão crédito,40.16,0,2025-01-13,marketplace,722.64,0.0,762.8
366,281,2024-11-22,01:54:18,processando,pix,35.52,15,,app,1474.81,221.22,1289.11
367,366,2025-12-14,12:11:29,concluído,cartão crédito,17.23,5,2025-12-24,app,33.34,1.67,48.9
368,327,2024-12-21,00:20:31,concluído,cartão crédito,5.76,0,2025-01-02,loja física,481.54,0.0,487.3
369,364,2025-11-03,03:40:58,concluído,cartão crédito,37.32,10,2025-11-14,marketplace,4378.85,437.88,3978.29
370,217,2025-06-08,20:43:00,processando,pix,26.08,0,,app,1845.4699999999998,0.0,1871.55
371,103,2026-05-02,00:36:48,concluído,cartão crédito,39.2,20,2026-05-03,marketplace,2113.62,422.72,1730.1
372,354,2025-11-06,18:42:42,concluído,pix,10.18,5,2025-11-07,marketplace,311.93,15.6,306.51
373,53,2024-09-07,12:30:47,processando,cartão débito,33.71,5,,app,9704.19,485.21,9252.69
374,288,2025-11-02,19:10:36,enviado,cartão crédito,25.5,10,,marketplace,277.34,27.73,275.11
375,25,2024-09-17,08:28:52,enviado,boleto,19.34,20,,marketplace,984.3800000000001,196.88,806.84
376,28,2026-05-21,14:50:50,cancelado,cartão crédito,12.54,5,,loja física,419.81,20.99,411.36
377,467,2025-07-24,02:24:26,processando,cartão débito,35.41,0,,app,3727.5199999999995,0.0,3762.93
378,494,2025-10-08,23:59:32,enviado,cartão crédito,22.4,20,,site,1857.58,371.52,1508.46
379,377,2025-12-19,08:30:09,concluído,cartão débito,18.82,0,2025-12-22,marketplace,481.54,0.0,500.36
380,434,2025-06-21,00:34:28,concluído,cartão crédito,16.5,10,2025-07-01,app,583.96,58.4,542.06
381,166,2024-08-13,03:45:16,concluído,cartão débito,38.61,5,2024-08-28,marketplace,578.42,28.92,588.11
382,282,2026-02-11,19:44:49,concluído,cartão crédito,39.12,0,2026-02-21,app,16206.34,0.0,16245.46
383,267,2025-11-23,05:35:48,cancelado,cartão crédito,25.21,0,,loja física,4129.17,0.0,4154.38
384,453,2025-02-17,09:39:37,concluído,cartão crédito,16.56,0,2025-02-21,app,132.3,0.0,148.86
385,317,2026-04-12,03:56:56,cancelado,cartão débito,49.73,10,,site,800.84,80.08,770.49
386,229,2024-11-24,17:50:53,concluído,cartão crédito,32.05,15,2024-11-30,app,1415.6599999999999,212.35,1235.36
387,350,2026-05-28,15:26:07,cancelado,pix,19.03,10,,site,6114.86,611.49,5522.4
388,371,2025-08-25,06:41:45,concluído,cartão crédito,45.48,10,2025-09-03,marketplace,12191.140000000001,1219.11,11017.51
389,229,2026-01-20,03:21:44,concluído,cartão débito,14.79,5,2026-01-29,marketplace,1751.54,87.58,1678.75
390,86,2026-05-22,11:33:49,concluído,boleto,38.59,5,2026-05-24,site,1076.9,53.84,1061.65
391,397,2025-09-13,11:16:26,concluído,cartão crédito,34.2,10,2025-09-24,app,532.15,53.22,513.13
392,450,2024-07-24,03:16:43,concluído,boleto,38.68,5,2024-08-05,site,1775.5300000000002,88.78,1725.43
393,79,2025-10-17,02:34:38,enviado,cartão crédito,35.77,0,,site,1003.88,0.0,1039.65
394,129,2025-02-25,11:59:25,concluído,cartão débito,28.69,0,2025-03-10,marketplace,2915.87,0.0,2944.56
395,323,2025-03-23,17:46:47,concluído,cartão crédito,15.79,0,2025-03-31,site,308.25,0.0,324.04
396,369,2026-05-11,20:32:34,concluído,cartão débito,37.72,5,2026-05-22,site,2202.7,110.14,2130.28
397,55,2025-12-13,03:53:59,concluído,cartão crédito,34.23,5,2025-12-22,marketplace,419.81,20.99,433.05
398,225,2026-01-01,23:43:19,enviado,cartão crédito,41.02,0,,app,7060.92,0.0,7101.94
399,383,2025-12-27,13:52:43,concluído,cartão crédito,39.79,5,2025-12-30,app,1820.3,91.02,1769.07
400,469,2025-12-19,01:18:04,concluído,boleto,43.27,5,2026-01-03,site,737.25,36.86,743.66
401,73,2025-03-27,08:16:44,concluído,cartão crédito,0.25,5,2025-04-05,site,1544.0900000000001,77.2,1467.14
402,380,2025-10-24,19:44:37,concluído,boleto,17.16,0,2025-11-05,app,5650.29,0.0,5667.45
403,316,2025-10-15,15:27:02,concluído,pix,9.7,0,2025-10-19,site,506.49,0.0,516.19
404,478,2026-02-03,16:47:06,processando,boleto,27.39,5,,site,6477.8,323.89,6181.3
405,129,2025-08-14,08:22:19,concluído,cartão crédito,36.21,0,2025-08-16,marketplace,3676.21,0.0,3712.42
406,336,2026-03-30,21:25:23,concluído,cartão crédito,14.23,0,2026-04-10,app,861.52,0.0,875.75
407,169,2025-05-09,07:21:53,concluído,cartão débito,15.25,5,2025-05-17,marketplace,1262.92,63.15,1215.02
408,491,2026-02-21,20:21:05,processando,cartão crédito,0.24,0,,app,2704.11,0.0,2704.35
409,329,2024-12-02,04:04:57,enviado,cartão crédito,41.92,0,,marketplace,2798.56,0.0,2840.48
410,237,2024-11-24,13:05:15,processando,cartão crédito,38.66,0,,site,979.8399999999999,0.0,1018.5
411,42,2024-12-22,03:39:33,concluído,pix,42.85,0,2025-01-01,app,733.05,0.0,775.9
412,321,2024-09-01,18:24:55,concluído,cartão crédito,3.76,0,2024-09-16,site,9049.699999999999,0.0,9053.46
413,297,2025-01-15,21:59:35,processando,cartão crédito,29.44,15,,marketplace,2058.77,308.82,1779.39
414,242,2024-08-11,00:16:41,concluído,pix,7.42,0,2024-08-20,marketplace,2703.2,0.0,2710.62
415,262,2024-08-29,10:07:07,concluído,cartão crédito,18.16,0,2024-09-07,app,85.69,0.0,103.85
416,413,2024-08-12,03:28:38,processando,boleto,34.14,10,,app,73.8,7.38,100.56
417,290,2025-02-23,04:17:28,concluído,boleto,32.9,20,2025-02-26,loja física,4607.97,921.59,3719.28
418,21,2025-12-31,03:13:57,cancelado,cartão crédito,24.33,0,,marketplace,1519.47,0.0,1543.8
419,106,2025-09-06,21:12:54,concluído,cartão débito,39.49,0,2025-09-17,loja física,1546.1,0.0,1585.59
420,21,2026-06-01,20:40:15,processando,boleto,16.17,10,,marketplace,979.5,97.95,897.72
421,135,2024-10-28,01:17:13,processando,cartão débito,28.45,0,,loja física,797.58,0.0,826.03
422,460,2026-01-03,06:28:44,concluído,pix,25.78,0,2026-01-14,app,181.06,0.0,206.84
423,419,2024-09-02,02:10:29,concluído,pix,24.29,0,2024-09-08,site,17182.32,0.0,17206.61
424,226,2025-08-22,20:17:28,concluído,cartão crédito,3.85,5,2025-08-25,app,246.68,12.33,238.2
425,186,2025-03-16,12:54:47,concluído,cartão débito,40.77,5,2025-03-19,loja física,212.86,10.64,242.99
426,369,2024-09-10,21:01:54,processando,cartão crédito,33.69,0,,app,1496.0,0.0,1529.69
427,211,2026-03-28,17:01:40,enviado,cartão crédito,2.15,5,,app,1677.39,83.87,1595.67
428,21,2025-02-02,07:28:51,concluído,pix,7.33,0,2025-02-11,app,598.2,0.0,605.53
429,307,2025-03-26,05:08:54,concluído,boleto,31.82,15,2025-04-02,marketplace,80.53,12.08,100.27
430,111,2025-08-26,00:18:26,cancelado,cartão crédito,49.54,15,,app,1203.85,180.58,1072.81
431,308,2025-12-28,06:56:35,concluído,cartão crédito,29.07,10,2026-01-04,marketplace,77.01,7.7,98.38
432,176,2024-06-05,05:05:14,concluído,boleto,29.77,0,2024-06-16,loja física,2171.35,0.0,2201.12
433,9,2025-01-31,07:30:35,concluído,cartão crédito,42.89,5,2025-02-02,loja física,558.5699999999999,27.93,573.53
434,311,2024-07-21,23:25:00,processando,cartão crédito,23.75,5,,site,117.4,5.87,135.28
435,273,2025-09-05,05:18:34,processando,cartão débito,5.86,0,,app,1472.12,0.0,1477.98
436,277,2025-07-24,22:09:44,processando,pix,44.76,10,,loja física,628.74,62.87,610.63
437,448,2024-10-29,09:00:05,concluído,cartão crédito,26.44,0,2024-11-04,loja física,600.16,0.0,626.6
438,196,2026-03-23,21:13:59,enviado,cartão crédito,40.15,15,,site,416.01,62.4,393.76
439,245,2025-04-01,09:21:18,concluído,pix,45.41,0,2025-04-06,loja física,5702.04,0.0,5747.45
440,364,2025-04-29,00:06:37,concluído,pix,0.35,5,2025-04-30,site,2957.0,147.85,2809.5
441,353,2025-02-07,04:22:30,concluído,pix,20.4,0,2025-02-11,loja física,295.2,0.0,315.6
442,130,2026-01-23,23:30:58,enviado,cartão crédito,26.75,5,,marketplace,38.16,1.91,63.0
443,204,2025-03-14,10:20:08,cancelado,pix,20.62,10,,loja física,4550.18,455.02,4115.78
444,285,2026-02-13,08:36:49,concluído,cartão débito,49.33,5,2026-02-22,loja física,1679.24,83.96,1644.61
445,438,2025-11-13,12:54:29,enviado,pix,5.94,0,,app,835.5699999999999,0.0,841.51
446,206,2026-05-30,07:25:29,concluído,pix,39.96,5,2026-06-08,site,541.17,27.06,554.07
447,3,2026-02-12,14:51:05,concluído,pix,41.08,0,2026-02-23,loja física,1806.8500000000001,0.0,1847.93
448,114,2024-09-10,00:20:16,concluído,cartão crédito,30.39,10,2024-09-15,loja física,1183.4,118.34,1095.45
449,267,2025-07-12,14:39:57,enviado,cartão crédito,48.08,0,,app,653.15,0.0,701.23
450,225,2025-11-01,10:51:36,enviado,cartão crédito,42.44,15,,marketplace,600.16,90.02,552.58
451,307,2025-09-14,04:45:49,concluído,cartão débito,34.85,5,2025-09-27,site,694.76,34.74,694.87
452,1,2025-09-05,18:39:38,concluído,boleto,4.33,0,2025-09-16,loja física,770.5400000000001,0.0,774.87
453,208,2024-11-23,10:49:00,concluído,cartão débito,25.84,10,2024-11-30,site,869.66,86.97,808.53
454,282,2024-08-25,16:42:13,processando,cartão crédito,41.41,15,,marketplace,4886.22,732.93,4194.7
455,142,2025-04-06,22:57:18,concluído,cartão crédito,48.06,0,2025-04-20,loja física,536.9,0.0,584.96
456,90,2024-06-11,01:05:04,concluído,cartão crédito,5.31,0,2024-06-16,marketplace,10771.42,0.0,10776.73
457,412,2025-07-27,00:18:20,concluído,cartão débito,12.86,5,2025-07-29,marketplace,12020.880000000001,601.04,11432.7
458,495,2026-03-27,22:58:40,enviado,cartão crédito,24.13,0,,marketplace,1859.1,0.0,1883.23
459,235,2025-05-27,16:03:21,cancelado,pix,44.74,15,,loja física,2789.42,418.41,2415.75
460,196,2025-02-04,07:05:23,concluído,cartão débito,49.61,5,2025-02-06,app,5372.28,268.61,5153.28
461,212,2024-09-24,07:12:58,processando,boleto,25.77,0,,marketplace,1371.36,0.0,1397.13
462,205,2026-02-27,19:53:55,concluído,pix,40.97,0,2026-03-01,app,1490.3,0.0,1531.27
463,112,2025-01-20,10:59:24,concluído,pix,13.43,15,2025-01-26,app,145.99,21.9,137.52
464,121,2026-03-16,04:38:51,concluído,pix,43.55,0,2026-03-20,app,11756.28,0.0,11799.83
465,429,2024-11-20,22:28:07,processando,cartão débito,7.78,0,,site,20227.42,0.0,20235.2
466,340,2025-06-27,03:21:15,enviado,cartão débito,0.33,15,,site,106.43,15.96,90.8
467,191,2025-11-14,01:33:40,processando,cartão débito,24.57,20,,marketplace,551.77,110.35,465.99
468,469,2025-05-23,22:14:15,concluído,cartão débito,19.85,10,2025-06-05,app,1012.98,101.3,931.53
469,217,2024-09-26,10:00:21,concluído,cartão débito,26.98,5,2024-10-09,loja física,1482.48,74.12,1435.34
